Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-06-03 10:01:00-04:00,7581.5,7582.330078125,7579.18994140625,7580.0498046875,9797785,0.0,0.0
2026-06-03 10:02:00-04:00,7580.27001953125,7583.080078125,7578.259765625,7581.83984375,9562576,0.0,0.0
2026-06-03 10:03:00-04:00,7581.56982421875,7582.75,7580.68994140625,7581.91015625,8358646,0.0,0.0
2026-06-03 10:04:00-04:00,7581.39990234375,7582.89013671875,7579.990234375,7580.72998046875,8342172,0.0,0.0
2026-06-03 10:05:00-04:00,7580.47998046875,7581.3701171875,7579.0400390625,7580.93017578125,9449897,0.0,0.0
2026-06-03 10:06:00-04:00,7580.7998046875,7583.10009765625,7578.33984375,7580.56982421875,8491566,0.0,0.0
2026-06-03 10:07:00-04:00,7580.72021484375,7581.41015625,7577.56005859375,7578.25,7869621,0.0,0.0
2026-06-03 10:08:00-04:00,7578.35009765625,7579.81982421875,7577.72998046875,7579.759765625,7994562,0.0,0.0
2026-06-03 10:09:00-04:00,7580.169921875,7582.06982421875,7579.2998046875,7581.22021484375,7675363,0.0,0.0
2026-06-03 10:10:00-04:00,7581.14013671875,7583.8701171875,7581.14013671875,7583.41015625,7699303,0.0,0.0
2026-06-03 10:11:00-04:00,7583.5498046875,7584.669921875,7583.22021484375,7583.68017578125,8467558,0.0,0.0
2026-06-03 10:12:00-04:00,7584.009765625,7585.14990234375,7583.16015625,7584.39013671875,9244874,0.0,0.0
2026-06-03 10:13:00-04:00,7584.490234375,7585.27978515625,7583.7099609375,7584.240234375,7823054,0.0,0.0
2026-06-03 10:14:00-04:00,7584.31982421875,7586.2001953125,7583.9599609375,7586.2001953125,7859843,0.0,0.0
2026-06-03 10:15:00-04:00,7585.9501953125,7586.93017578125,7583.740234375,7584.31982421875,8794550,0.0,0.0
2026-06-03 10:16:00-04:00,7584.31982421875,7586.1298828125,7584.009765625,7585.0498046875,8494037,0.0,0.0
2026-06-03 10:17:00-04:00,7585.0400390625,7585.0400390625,7582.39990234375,7584.43017578125,8904045,0.0,0.0
2026-06-03 10:18:00-04:00,7584.5,7585.14990234375,7583.169921875,7583.2900390625,7915277,0.0,0.0
2026-06-03 10:19:00-04:00,7583.75,7584.3798828125,7578.7001953125,7579.080078125,10437226,0.0,0.0
2026-06-03 10:20:00-04:00,7579.1298828125,7581.91015625,7577.2900390625,7581.06982421875,9181900,0.0,0.0
2026-06-03 10:21:00-04:00,7581.47998046875,7581.47998046875,7578.6201171875,7578.7900390625,9105995,0.0,0.0
2026-06-03 10:22:00-04:00,7578.75,7582.83984375,7578.43994140625,7582.2998046875,7259263,0.0,0.0
2026-06-03 10:23:00-04:00,7582.27978515625,7582.27978515625,7577.60986328125,7577.75,8575792,0.0,0.0
2026-06-03 10:24:00-04:00,7578.419921875,7581.2001953125,7578.419921875,7579.58984375,6530565,0.0,0.0
2026-06-03 10:25:00-04:00,7579.18017578125,7581.39013671875,7579.06982421875,7580.64990234375,7425127,0.0,0.0
2026-06-03 10:26:00-04:00,7580.89013671875,7583.56005859375,7580.740234375,7581.91015625,6631254,0.0,0.0
2026-06-03 10:27:00-04:00,7581.72998046875,7581.72998046875,7579.7998046875,7580.47021484375,6093718,0.0,0.0
2026-06-03 10:28:00-04:00,7580.60986328125,7581.52001953125,7580.31005859375,7580.75,5467495,0.0,0.0
2026-06-03 10:29:00-04:00,7580.5,7584.43017578125,7580.5,7584.43017578125,6785536,0.0,0.0
2026-06-03 10:30:00-04:00,7584.47021484375,7585.39990234375,7583.10986328125,7583.990234375,7362546,0.0,0.0
2026-06-03 10:31:00-04:00,7584.39990234375,7585.990234375,7584.0498046875,7585.7900390625,8113452,0.0,0.0
2026-06-03 10:32:00-04:00,7585.830078125,7585.830078125,7583.5400390625,7584.85009765625,6764897,0.0,0.0
2026-06-03 10:33:00-04:00,7584.8701171875,7584.9599609375,7583.6201171875,7584.330078125,7448474,0.0,0.0
2026-06-03 10:34:00-04:00,7583.81005859375,7584.02978515625,7581.2001953125,7582.14990234375,7917416,0.0,0.0
2026-06-03 10:35:00-04:00,7582.169921875,7582.72998046875,7580.7001953125,7580.89013671875,8476036,0.0,0.0
2026-06-03 10:36:00-04:00,7580.60986328125,7581.490234375,7579.60009765625,7580.35009765625,7905737,0.0,0.0
2026-06-03 10:37:00-04:00,7580.3701171875,7585.6298828125,7579.68017578125,7585.6298828125,6619632,0.0,0.0
2026-06-03 10:38:00-04:00,7585.85009765625,7586.56982421875,7584.85986328125,7585.64013671875,6378229,0.0,0.0
2026-06-03 10:39:00-04:00,7585.72021484375,7586.31982421875,7583.56005859375,7585.16015625,5953331,0.0,0.0
2026-06-03 10:40:00-04:00,7585.14013671875,7585.7001953125,7583.85009765625,7584.1201171875,6249069,0.0,0.0
2026-06-03 10:41:00-04:00,7584.1298828125,7584.8798828125,7583.1298828125,7584.25,5619542,0.0,0.0
2026-06-03 10:42:00-04:00,7584.18017578125,7584.669921875,7582.18994140625,7582.64013671875,5411063,0.0,0.0
2026-06-03 10:43:00-04:00,7582.72998046875,7585.4501953125,7582.72998046875,7583.97998046875,6668483,0.0,0.0
2026-06-03 10:44:00-04:00,7583.990234375,7584.22998046875,7580.08984375,7580.31005859375,6440443,0.0,0.0
2026-06-03 10:45:00-04:00,7580.18994140625,7581.4599609375,7579.7900390625,7579.7900390625,5943830,0.0,0.0
2026-06-03 10:46:00-04:00,7580.08984375,7581.669921875,7579.9599609375,7580.83984375,6502517,0.0,0.0
2026-06-03 10:47:00-04:00,7580.47021484375,7581.7998046875,7578.39990234375,7578.97021484375,8120408,0.0,0.0
2026-06-03 10:48:00-04:00,7579.16015625,7579.77001953125,7576.7900390625,7577.2998046875,5782641,0.0,0.0
2026-06-03 10:49:00-04:00,7577.0498046875,7578.08984375,7575.5400390625,7576.3798828125,5486259,0.0,0.0
2026-06-03 10:50:00-04:00,7576.43994140625,7576.5400390625,7573.3798828125,7573.81982421875,5436020,0.0,0.0
2026-06-03 10:51:00-04:00,7573.77978515625,7579.27001953125,7573.77978515625,7579.27001953125,7632390,0.0,0.0
2026-06-03 10:52:00-04:00,7579.22021484375,7579.31982421875,7576.919921875,7576.919921875,6002356,0.0,0.0
2026-06-03 10:53:00-04:00,7577.1298828125,7579.8798828125,7576.6201171875,7579.77978515625,6106280,0.0,0.0
2026-06-03 10:54:00-04:00,7579.68994140625,7580.22998046875,7578.06982421875,7578.35009765625,5778041,0.0,0.0
2026-06-03 10:55:00-04:00,7578.72021484375,7579.259765625,7578.35009765625,7578.6298828125,5740472,0.0,0.0
2026-06-03 10:56:00-04:00,7578.669921875,7579.3798828125,7577.6298828125,7577.72998046875,6300266,0.0,0.0
2026-06-03 10:57:00-04:00,7577.81982421875,7577.81982421875,7575.240234375,7575.64990234375,6424953,0.0,0.0
2026-06-03 10:58:00-04:00,7575.759765625,7576.39990234375,7575.1298828125,7575.77001953125,5720274,0.0,0.0
2026-06-03 10:59:00-04:00,7576.10986328125,7577.25,7575.169921875,7577.2099609375,5681322,0.0,0.0
2026-06-03 11:00:00-04:00,7577.31005859375,7580.740234375,7577.16015625,7578.77001953125,7596707,0.0,0.0
2026-06-03 11:01:00-04:00,7578.5,7580.72021484375,7578.1201171875,7580.5,5796444,0.0,0.0
2026-06-03 11:02:00-04:00,7580.41015625,7580.41015625,7578.2900390625,7579.0,5934659,0.0,0.0
2026-06-03 11:03:00-04:00,7579.14013671875,7580.64013671875,7578.77978515625,7580.64013671875,5713711,0.0,0.0
2026-06-03 11:04:00-04:00,7580.8701171875,7580.8701171875,7579.22998046875,7579.33984375,6315910,0.0,0.0
2026-06-03 11:05:00-04:00,7579.1201171875,7579.22021484375,7576.7001953125,7576.759765625,6441322,0.0,0.0
2026-06-03 11:06:00-04:00,7576.68994140625,7577.77001953125,7576.27001953125,7576.5,6407822,0.0,0.0
2026-06-03 11:07:00-04:00,7576.27978515625,7576.669921875,7574.3798828125,7575.10986328125,6391776,0.0,0.0
2026-06-03 11:08:00-04:00,7575.0,7578.490234375,7574.759765625,7578.0498046875,6329248,0.0,0.0
2026-06-03 11:09:00-04:00,7578.02978515625,7578.52001953125,7577.2900390625,7577.66015625,6212993,0.0,0.0
2026-06-03 11:10:00-04:00,7577.47998046875,7580.85009765625,7577.259765625,7580.56982421875,6787508,0.0,0.0
2026-06-03 11:11:00-04:00,7580.4599609375,7580.9599609375,7578.27978515625,7578.27978515625,5932753,0.0,0.0
2026-06-03 11:12:00-04:00,7578.22998046875,7579.58984375,7575.89990234375,7576.35009765625,5387008,0.0,0.0
2026-06-03 11:13:00-04:00,7576.22998046875,7577.43994140625,7576.169921875,7576.81982421875,6043464,0.0,0.0
2026-06-03 11:14:00-04:00,7576.75,7577.10009765625,7575.56005859375,7576.169921875,5627537,0.0,0.0
2026-06-03 11:15:00-04:00,7576.240234375,7576.7001953125,7574.7998046875,7574.97021484375,6317267,0.0,0.0
2026-06-03 11:16:00-04:00,7575.39013671875,7578.2900390625,7575.33984375,7577.83984375,5515691,0.0,0.0
2026-06-03 11:17:00-04:00,7577.97998046875,7578.02978515625,7576.22021484375,7576.2998046875,5365600,0.0,0.0
2026-06-03 11:18:00-04:00,7576.3798828125,7577.4599609375,7576.3798828125,7577.35986328125,5826248,0.0,0.0
2026-06-03 11:19:00-04:00,7577.259765625,7578.35986328125,7576.83984375,7577.5,5685794,0.0,0.0
2026-06-03 11:20:00-04:00,7577.60009765625,7578.56005859375,7576.990234375,7577.02001953125,4572753,0.0,0.0
2026-06-03 11:21:00-04:00,7577.06005859375,7577.06005859375,7574.759765625,7575.72998046875,6256039,0.0,0.0
2026-06-03 11:22:00-04:00,7575.5,7575.89990234375,7571.72021484375,7571.72021484375,5282099,0.0,0.0
2026-06-03 11:23:00-04:00,7571.419921875,7571.419921875,7569.77001953125,7569.77001953125,6671654,0.0,0.0
2026-06-03 11:24:00-04:00,7570.18994140625,7571.8701171875,7569.759765625,7571.259765625,4945554,0.0,0.0
2026-06-03 11:25:00-04:00,7571.33984375,7571.33984375,7569.0,7569.7099609375,6074940,0.0,0.0
2026-06-03 11:26:00-04:00,7569.7001953125,7572.27978515625,7569.64013671875,7570.97998046875,6306702,0.0,0.0
2026-06-03 11:27:00-04:00,7570.77001953125,7575.31982421875,7570.77001953125,7575.31982421875,6056343,0.0,0.0
2026-06-03 11:28:00-04:00,7575.39013671875,7576.22021484375,7573.10986328125,7575.7900390625,6247264,0.0,0.0
2026-06-03 11:29:00-04:00,7575.419921875,7576.9599609375,7575.2099609375,7576.60009765625,5201709,0.0,0.0
2026-06-03 11:30:00-04:00,7576.64990234375,7579.47021484375,7575.85009765625,7579.47021484375,6572266,0.0,0.0
2026-06-03 11:31:00-04:00,7579.22021484375,7579.259765625,7577.669921875,7578.169921875,5612108,0.0,0.0
2026-06-03 11:32:00-04:00,7578.22021484375,7578.60986328125,7576.43017578125,7576.5,5083152,0.0,0.0
2026-06-03 11:33:00-04:00,7576.81982421875,7577.52001953125,7575.02978515625,7575.06005859375,6763929,0.0,0.0
2026-06-03 11:34:00-04:00,7574.9599609375,7574.9599609375,7570.31005859375,7572.0,6612888,0.0,0.0
2026-06-03 11:35:00-04:00,7571.830078125,7572.93017578125,7571.5400390625,7572.93017578125,5126299,0.0,0.0
2026-06-03 11:36:00-04:00,7572.9501953125,7573.47021484375,7571.93994140625,7573.080078125,5499199,0.0,0.0
2026-06-03 11:37:00-04:00,7573.14990234375,7573.9599609375,7568.7099609375,7568.7099609375,6507444,0.0,0.0
2026-06-03 11:38:00-04:00,7568.580078125,7569.81982421875,7568.33984375,7568.93994140625,5872962,0.0,0.0
2026-06-03 11:39:00-04:00,7569.0,7570.1298828125,7568.89013671875,7569.3701171875,5883231,0.0,0.0
2026-06-03 11:40:00-04:00,7569.259765625,7569.419921875,7568.1298828125,7568.6298828125,5271513,0.0,0.0
2026-06-03 11:41:00-04:00,7568.47998046875,7569.68017578125,7568.1298828125,7568.93994140625,7048684,0.0,0.0
2026-06-03 11:42:00-04:00,7568.8701171875,7569.25,7568.2001953125,7568.31982421875,5251643,0.0,0.0
2026-06-03 11:43:00-04:00,7568.43994140625,7569.77978515625,7567.259765625,7568.39013671875,6041438,0.0,0.0
2026-06-03 11:44:00-04:00,7568.39990234375,7569.509765625,7568.2001953125,7568.43994140625,5446046,0.0,0.0
2026-06-03 11:45:00-04:00,7568.56005859375,7568.89990234375,7565.990234375,7566.14013671875,5649353,0.0,0.0
2026-06-03 11:46:00-04:00,7566.5498046875,7567.169921875,7564.68017578125,7565.009765625,6305904,0.0,0.0
2026-06-03 11:47:00-04:00,7564.9599609375,7565.5400390625,7563.83984375,7564.72021484375,5932466,0.0,0.0
2026-06-03 11:48:00-04:00,7564.83984375,7566.97998046875,7564.83984375,7566.10986328125,6193450,0.0,0.0
2026-06-03 11:49:00-04:00,7566.2001953125,7568.60009765625,7565.39013671875,7568.14990234375,5754173,0.0,0.0
2026-06-03 11:50:00-04:00,7568.02978515625,7571.14990234375,7567.91015625,7570.85009765625,5619013,0.0,0.0
2026-06-03 11:51:00-04:00,7570.7900390625,7570.7900390625,7568.72021484375,7568.72021484375,5239078,0.0,0.0
2026-06-03 11:52:00-04:00,7568.75,7569.2900390625,7566.16015625,7567.2001953125,5096862,0.0,0.0
2026-06-03 11:53:00-04:00,7567.1201171875,7568.330078125,7566.919921875,7567.68017578125,4339063,0.0,0.0
2026-06-03 11:54:00-04:00,7567.58984375,7569.14013671875,7567.5,7568.93994140625,4328749,0.0,0.0
2026-06-03 11:55:00-04:00,7568.85009765625,7570.35009765625,7567.330078125,7569.97998046875,4729135,0.0,0.0
2026-06-03 11:56:00-04:00,7570.330078125,7570.330078125,7567.240234375,7568.0400390625,5045725,0.0,0.0
2026-06-03 11:57:00-04:00,7567.97998046875,7567.97998046875,7566.740234375,7566.81005859375,4463954,0.0,0.0
2026-06-03 11:58:00-04:00,7566.759765625,7568.14013671875,7566.580078125,7568.0400390625,4743233,0.0,0.0
2026-06-03 11:59:00-04:00,7568.009765625,7569.2998046875,7567.5400390625,7567.8798828125,5126856,0.0,0.0
2026-06-03 12:00:00-04:00,7567.740234375,7569.9501953125,7567.740234375,7568.56982421875,4924416,0.0,0.0
2026-06-03 12:01:00-04:00,7568.580078125,7568.580078125,7565.56982421875,7566.60986328125,4967186,0.0,0.0
2026-06-03 12:02:00-04:00,7566.47021484375,7566.759765625,7565.81005859375,7566.2001953125,4514214,0.0,0.0
2026-06-03 12:03:00-04:00,7566.22021484375,7567.9501953125,7565.8798828125,7567.14990234375,4251289,0.0,0.0
2026-06-03 12:04:00-04:00,7567.2998046875,7569.0400390625,7566.97998046875,7569.02978515625,4507029,0.0,0.0
2026-06-03 12:05:00-04:00,7569.14990234375,7570.60009765625,7568.6201171875,7569.83984375,4001311,0.0,0.0
2026-06-03 12:06:00-04:00,7569.66015625,7570.35009765625,7568.02001953125,7568.8798828125,4700270,0.0,0.0
2026-06-03 12:07:00-04:00,7568.7099609375,7568.7099609375,7565.97021484375,7566.31005859375,5321033,0.0,0.0
2026-06-03 12:08:00-04:00,7566.2900390625,7567.75,7565.68994140625,7566.97998046875,5164235,0.0,0.0
2026-06-03 12:09:00-04:00,7566.919921875,7567.22998046875,7566.31005859375,7566.47998046875,4392148,0.0,0.0
2026-06-03 12:10:00-04:00,7566.33984375,7567.68994140625,7565.9599609375,7567.06005859375,4946519,0.0,0.0
2026-06-03 12:11:00-04:00,7567.3798828125,7568.419921875,7567.22021484375,7567.97998046875,4009362,0.0,0.0
2026-06-03 12:12:00-04:00,7567.93994140625,7569.43017578125,7567.77001953125,7569.43017578125,4609399,0.0,0.0
2026-06-03 12:13:00-04:00,7569.56005859375,7569.85986328125,7568.68017578125,7569.009765625,4165781,0.0,0.0
2026-06-03 12:14:00-04:00,7568.9501953125,7569.72998046875,7568.0498046875,7568.3798828125,4016142,0.0,0.0
2026-06-03 12:15:00-04:00,7568.3798828125,7568.3798828125,7566.14990234375,7567.77978515625,4245597,0.0,0.0
2026-06-03 12:16:00-04:00,7567.77978515625,7567.77978515625,7566.43994140625,7567.5498046875,4484494,0.0,0.0
2026-06-03 12:17:00-04:00,7567.47021484375,7567.85986328125,7565.75,7565.89990234375,4565169,0.0,0.0
2026-06-03 12:18:00-04:00,7565.91015625,7565.91015625,7561.56005859375,7561.56005859375,4909776,0.0,0.0
2026-06-03 12:19:00-04:00,7561.58984375,7564.77978515625,7561.58984375,7564.77978515625,4836159,0.0,0.0
2026-06-03 12:20:00-04:00,7564.89990234375,7564.89990234375,7563.27978515625,7563.27978515625,4002353,0.0,0.0
2026-06-03 12:21:00-04:00,7563.14990234375,7563.4599609375,7562.35009765625,7563.080078125,3972054,0.0,0.0
2026-06-03 12:22:00-04:00,7563.18017578125,7564.85986328125,7563.10009765625,7563.89990234375,4649108,0.0,0.0
2026-06-03 12:23:00-04:00,7563.9501953125,7563.9501953125,7559.52001953125,7559.52001953125,4586295,0.0,0.0
2026-06-03 12:24:00-04:00,7559.39013671875,7559.419921875,7556.56005859375,7556.7900390625,4713632,0.0,0.0
2026-06-03 12:25:00-04:00,7556.81982421875,7557.60009765625,7555.16015625,7557.47998046875,4844131,0.0,0.0
2026-06-03 12:26:00-04:00,7557.27001953125,7558.009765625,7556.77001953125,7557.81005859375,5025699,0.0,0.0
2026-06-03 12:27:00-04:00,7557.81982421875,7558.75,7556.02978515625,7558.72998046875,5404829,0.0,0.0
2026-06-03 12:28:00-04:00,7558.93994140625,7559.8798828125,7557.16015625,7557.52978515625,4363806,0.0,0.0
2026-06-03 12:29:00-04:00,7557.33984375,7558.85009765625,7557.14013671875,7558.64013671875,4455197,0.0,0.0
2026-06-03 12:30:00-04:00,7558.77001953125,7561.2099609375,7558.419921875,7559.89990234375,4611508,0.0,0.0
2026-06-03 12:31:00-04:00,7559.77978515625,7561.2001953125,7559.1201171875,7559.1201171875,4950981,0.0,0.0
2026-06-03 12:32:00-04:00,7559.1201171875,7562.06982421875,7558.97998046875,7562.06982421875,4517383,0.0,0.0
2026-06-03 12:33:00-04:00,7562.0,7562.0,7558.81982421875,7560.06005859375,4340077,0.0,0.0
2026-06-03 12:34:00-04:00,7559.97021484375,7561.009765625,7559.759765625,7559.9501953125,4596067,0.0,0.0
2026-06-03 12:35:00-04:00,7560.1201171875,7560.1201171875,7556.89990234375,7556.89990234375,4352398,0.0,0.0
2026-06-03 12:36:00-04:00,7556.81982421875,7557.43017578125,7555.91015625,7556.22998046875,4207348,0.0,0.0
2026-06-03 12:37:00-04:00,7556.35986328125,7557.89013671875,7555.97998046875,7556.419921875,4171358,0.0,0.0
2026-06-03 12:38:00-04:00,7556.39013671875,7557.2900390625,7555.7001953125,7556.31005859375,4100194,0.0,0.0
2026-06-03 12:39:00-04:00,7556.2998046875,7556.31982421875,7554.60009765625,7554.97998046875,4228302,0.0,0.0
2026-06-03 12:40:00-04:00,7554.9599609375,7556.0400390625,7554.52001953125,7554.97998046875,4777028,0.0,0.0
2026-06-03 12:41:00-04:00,7555.009765625,7555.009765625,7552.18017578125,7552.18017578125,5143542,0.0,0.0
2026-06-03 12:42:00-04:00,7552.35986328125,7552.91015625,7551.31982421875,7551.830078125,4348362,0.0,0.0
2026-06-03 12:43:00-04:00,7551.85009765625,7554.330078125,7551.22021484375,7553.7900390625,4224165,0.0,0.0
2026-06-03 12:44:00-04:00,7553.56982421875,7556.08984375,7553.0498046875,7556.0,4106465,0.0,0.0
2026-06-03 12:45:00-04:00,7555.97021484375,7558.830078125,7555.97021484375,7558.81982421875,4418825,0.0,0.0
2026-06-03 12:46:00-04:00,7558.7998046875,7559.1201171875,7557.14013671875,7559.1201171875,4124226,0.0,0.0
2026-06-03 12:47:00-04:00,7559.27001953125,7560.9599609375,7559.18994140625,7560.64013671875,4117079,0.0,0.0
2026-06-03 12:48:00-04:00,7560.58984375,7561.81005859375,7559.5,7561.419921875,4307706,0.0,0.0
2026-06-03 12:49:00-04:00,7561.4501953125,7561.64990234375,7560.60009765625,7561.64013671875,4113152,0.0,0.0
2026-06-03 12:50:00-04:00,7561.6298828125,7563.5498046875,7561.6298828125,7563.47998046875,4253185,0.0,0.0
2026-06-03 12:51:00-04:00,7563.6201171875,7564.0400390625,7561.72998046875,7561.990234375,4033837,0.0,0.0
2026-06-03 12:52:00-04:00,7562.0400390625,7563.06982421875,7561.240234375,7562.47998046875,4850784,0.0,0.0
2026-06-03 12:53:00-04:00,7562.52001953125,7562.56982421875,7560.240234375,7560.240234375,5127584,0.0,0.0
2026-06-03 12:54:00-04:00,7560.27001953125,7562.64990234375,7560.27001953125,7561.89990234375,3756837,0.0,0.0
2026-06-03 12:55:00-04:00,7561.85009765625,7562.08984375,7560.97998046875,7561.10986328125,4208467,0.0,0.0
2026-06-03 12:56:00-04:00,7560.85986328125,7563.0498046875,7560.6201171875,7562.9599609375,3886195,0.0,0.0
2026-06-03 12:57:00-04:00,7563.35986328125,7564.91015625,7563.10986328125,7564.68994140625,4644353,0.0,0.0
2026-06-03 12:58:00-04:00,7564.56005859375,7567.22021484375,7564.14990234375,7566.83984375,4222389,0.0,0.0
2026-06-03 12:59:00-04:00,7566.81982421875,7567.10009765625,7566.06005859375,7567.10009765625,4921749,0.0,0.0
2026-06-03 13:00:00-04:00,7567.06005859375,7567.06005859375,7565.47998046875,7566.259765625,4340139,0.0,0.0
2026-06-03 13:01:00-04:00,7566.18017578125,7566.18017578125,7564.35986328125,7564.89990234375,4011532,0.0,0.0
2026-06-03 13:02:00-04:00,7564.93017578125,7564.93017578125,7562.7900390625,7563.66015625,4501924,0.0,0.0
2026-06-03 13:03:00-04:00,7563.52001953125,7563.9501953125,7562.56982421875,7563.33984375,4501831,0.0,0.0
2026-06-03 13:04:00-04:00,7563.52001953125,7563.85986328125,7562.41015625,7562.41015625,3760847,0.0,0.0
2026-06-03 13:05:00-04:00,7562.56982421875,7563.3798828125,7562.35009765625,7562.58984375,4445520,0.0,0.0
2026-06-03 13:06:00-04:00,7562.5498046875,7562.5498046875,7561.22021484375,7561.22021484375,3922846,0.0,0.0
2026-06-03 13:07:00-04:00,7561.3798828125,7563.06982421875,7561.009765625,7563.0,4035356,0.0,0.0
2026-06-03 13:08:00-04:00,7563.0400390625,7565.02001953125,7562.72021484375,7564.75,3770712,0.0,0.0
2026-06-03 13:09:00-04:00,7564.72998046875,7567.2001953125,7564.56982421875,7565.31982421875,5963219,0.0,0.0
2026-06-03 13:10:00-04:00,7565.47998046875,7565.669921875,7563.6298828125,7563.669921875,3550459,0.0,0.0
2026-06-03 13:11:00-04:00,7563.81982421875,7564.669921875,7563.43994140625,7563.83984375,3959596,0.0,0.0
2026-06-03 13:12:00-04:00,7564.02978515625,7564.080078125,7561.33984375,7561.4599609375,4365233,0.0,0.0
2026-06-03 13:13:00-04:00,7561.259765625,7561.72998046875,7558.22021484375,7558.22021484375,5123640,0.0,0.0
2026-06-03 13:14:00-04:00,7557.81982421875,7559.009765625,7557.009765625,7558.2900390625,4090225,0.0,0.0
2026-06-03 13:15:00-04:00,7558.41015625,7559.10009765625,7558.02001953125,7558.22021484375,4273480,0.0,0.0
2026-06-03 13:16:00-04:00,7558.0400390625,7559.169921875,7557.919921875,7559.169921875,4211660,0.0,0.0
2026-06-03 13:17:00-04:00,7558.93994140625,7559.47998046875,7557.2001953125,7557.580078125,4322431,0.0,0.0
2026-06-03 13:18:00-04:00,7557.580078125,7557.89990234375,7555.91015625,7555.91015625,3863588,0.0,0.0
2026-06-03 13:19:00-04:00,7555.8798828125,7557.97998046875,7555.81982421875,7557.72021484375,4868004,0.0,0.0
2026-06-03 13:20:00-04:00,7557.669921875,7558.81005859375,7557.43017578125,7558.60986328125,4486496,0.0,0.0
2026-06-03 13:21:00-04:00,7558.60986328125,7559.72021484375,7558.47998046875,7559.58984375,4428154,0.0,0.0
2026-06-03 13:22:00-04:00,7559.52001953125,7559.72021484375,7557.3798828125,7557.52001953125,4571873,0.0,0.0
